,h.1,h.2,h.3,ngtv_h.1,ngtv_h.2,ngtv_h.3
2008-10-28,26.212388551036806,26.110512665776955,26.00906881754856,-26.212388551036806,-26.110512665776955,-26.00906881754856
2008-10-29,24.3366556402508,24.24191945735893,24.147588226219675,-24.3366556402508,-24.24191945735893,-24.147588226219675
2008-10-30,23.12851629473279,23.04666740592652,22.965140760721948,-23.12851629473279,-23.04666740592652,-22.965140760721948
2008-10-31,21.534978043605463,21.458302861764942,21.381933437098986,-21.534978043605463,-21.458302861764942,-21.381933437098986
2008-11-03,19.921502292143355,19.850397718327354,19.779579771555355,-19.921502292143355,-19.850397718327354,-19.779579771555355
2008-11-04,19.58242914504399,19.51157487258529,19.441010288566765,-19.58242914504399,-19.51157487258529,-19.441010288566765
2008-11-05,20.090752275469,20.01645305901537,19.94246274068988,-20.090752275469,-20.01645305901537,-19.94246274068988
2008-11-06,20.40054882058421,20.32469137192437,20.249150326769065,-20.40054882058421,-20.32469137192437,-20.249150326769065
2008-11-07,19.47009515324755,19.39876440601543,19.327728760580435,-19.47009515324755,-19.39876440601543,-19.327728760580435
2008-11-10,18.15116231107798,18.085663617207224,18.020434509176074,-18.15116231107798,-18.085663617207224,-18.020434509176074
2008-11-11,17.148674993517467,17.086546738189192,17.024676999023242,-17.148674993517467,-17.086546738189192,-17.024676999023242
2008-11-12,17.781741397629368,17.715725567152763,17.64998920776705,-17.781741397629368,-17.715725567152763,-17.64998920776705
2008-11-13,19.78769309977329,19.711999406054698,19.636630820415856,-19.78769309977329,-19.711999406054698,-19.636630820415856
2008-11-14,19.574923167437944,19.50116099006205,19.42771165735671,-19.574923167437944,-19.50116099006205,-19.42771165735671
2008-11-17,18.64064619151646,18.573448462440133,18.50652606899141,-18.64064619151646,-18.573448462440133,-18.50652606899141
2008-11-18,17.3229179029278,17.260941973284044,17.199220635261856,-17.3229179029278,-17.260941973284044,-17.199220635261856
2008-11-19,18.688645724781853,18.62013578065241,18.551910739232035,-18.688645724781853,-18.62013578065241,-18.551910739232035
2008-11-20,20.484538495721935,20.406997952830583,20.329785935307207,-20.484538495721935,-20.406997952830583,-20.329785935307207
2008-11-21,21.774372276215857,21.693594566052504,21.613150596238217,-21.774372276215857,-21.693594566052504,-21.613150596238217
2008-11-24,23.110085903837927,23.02640639913568,22.943062938665772,-23.110085903837927,-23.02640639913568,-22.943062938665772
2008-11-25,21.449514215531675,21.3739336608204,21.298651488312846,-21.449514215531675,-21.3739336608204,-21.298651488312846
2008-11-26,20.745765562016473,20.674251565757338,20.603015386846447,-20.745765562016473,-20.674251565757338,-20.603015386846447
2008-11-28,19.254313457258483,19.18734012122689,19.120631381907604,-19.254313457258483,-19.18734012122689,-19.120631381907604
2008-12-01,23.474260680303125,23.389889536125935,23.305854375885232,-23.474260680303125,-23.389889536125935,-23.305854375885232
2008-12-02,22.81954447175327,22.736143151222503,22.653080055531472,-22.81954447175327,-22.736143151222503,-22.653080055531472
2008-12-03,21.66115799416508,21.58793580254974,21.51499155598748,-21.66115799416508,-21.58793580254974,-21.51499155598748
2008-12-04,20.674964635698675,20.605022006890813,20.535346465554735,-20.674964635698675,-20.605022006890813,-20.535346465554735
2008-12-05,20.056912753419176,19.98834015948777,19.920032864146243,-20.056912753419176,-19.98834015948777,-19.920032864146243
2008-12-08,19.58495760403801,19.517360460639146,19.450027841734084,-19.58495760403801,-19.517360460639146,-19.450027841734084
2008-12-09,18.52108488994427,18.457127022626647,18.3934212972849,-18.52108488994427,-18.457127022626647,-18.3934212972849
2008-12-10,17.245614211041932,17.186302294236917,17.12722556091351,-17.245614211041932,-17.186302294236917,-17.12722556091351
2008-12-11,16.545523128140694,16.488037222603616,16.43078267480405,-16.545523128140694,-16.488037222603616,-16.43078267480405
2008-12-12,15.337791601530206,15.283976836682012,15.230383003107947,-15.337791601530206,-15.283976836682012,-15.230383003107947
2008-12-15,14.313184425051107,14.26291897744399,14.212862313263132,-14.313184425051107,-14.26291897744399,-14.212862313263132
2008-12-16,15.060308614435929,15.005597091752083,14.951117942921718,-15.060308614435929,-15.005597091752083,-14.951117942921718
2008-12-17,13.989370477186057,13.937996959243813,13.886846346398988,-13.989370477186057,-13.937996959243813,-13.886846346398988
2008-12-18,13.306613292521043,13.259307481230127,13.212202735530257,-13.306613292521043,-13.259307481230127,-13.212202735530257
2008-12-19,12.301592438586173,12.257478021731123,12.213555235769062,-12.301592438586173,-12.257478021731123,-12.213555235769062
2008-12-22,11.613702172243158,11.571803965958061,11.53009075877042,-11.613702172243158,-11.571803965958061,-11.53009075877042
2008-12-23,10.788144163920899,10.748792211762375,10.709618367097054,-10.788144163920899,-10.748792211762375,-10.709618367097054
2008-12-24,9.97796672361177,9.941514033877239,9.905229411290312,-9.97796672361177,-9.941514033877239,-9.905229411290312
2008-12-26,9.21180431025949,9.177944521568376,9.144244683293518,-9.21180431025949,-9.177944521568376,-9.144244683293518
2008-12-29,8.487843940725153,8.456446093221262,8.425200563244461,-8.487843940725153,-8.456446093221262,-8.425200563244461
2008-12-30,8.212915605288416,8.181875591657501,8.150990362292166,-8.212915605288416,-8.181875591657501,-8.150990362292166
2008-12-31,7.674398566342911,7.645078567686939,7.615909039506166,-7.674398566342911,-7.645078567686939,-7.615909039506166
2009-01-02,7.779249972301039,7.749066947103295,7.719040282818803,-7.779249972301039,-7.749066947103295,-7.719040282818803
2009-01-05,7.162567399934596,7.13485554918031,7.107290546346611,-7.162567399934596,-7.13485554918031,-7.107290546346611
2009-01-06,6.672307825382924,6.647441060147721,6.622704966670615,-6.672307825382924,-6.647441060147721,-6.622704966670615
2009-01-07,6.784597878576935,6.758309682623745,6.732163438674138,-6.784597878576935,-6.758309682623745,-6.732163438674138
2009-01-08,6.22442715274285,6.200417630681941,6.176541232601809,-6.22442715274285,-6.200417630681941,-6.176541232601809
2009-01-09,6.107888725933476,6.084847377176137,6.061932302170988,-6.107888725933476,-6.084847377176137,-6.061932302170988
2009-01-12,5.978829292382321,5.955750630147534,5.932801939621214,-5.978829292382321,-5.955750630147534,-5.932801939621214
2009-01-13,5.507162052628794,5.486568113881399,5.466090951741974,-5.507162052628794,-5.486568113881399,-5.466090951741974
2009-01-14,5.91597457664573,5.892962511690219,5.870081409607495,-5.91597457664573,-5.892962511690219,-5.870081409607495
2009-01-15,5.421021839499883,5.400155586419329,5.3794112918111106,-5.421021839499883,-5.400155586419329,-5.3794112918111106
2009-01-16,5.081196233983098,5.063009279678045,5.044925469207253,-5.081196233983098,-5.063009279678045,-5.044925469207253
2009-01-20,6.743069494554901,6.714655790862983,6.686407204770697,-6.743069494554901,-6.714655790862983,-6.686407204770697
2009-01-21,7.576382832166819,7.542254568085372,7.508329185253647,-7.576382832166819,-7.542254568085372,-7.508329185253647
2009-01-22,7.252006780611198,7.223940328871506,7.196021937416141,-7.252006780611198,-7.223940328871506,-7.196021937416141
2009-01-23,6.743135717551919,6.718820501336479,6.694629174756923,-6.743135717551919,-6.718820501336479,-6.694629174756923
2009-01-26,6.245359311981526,6.223223297977397,6.201201489462655,-6.245359311981526,-6.223223297977397,-6.201201489462655
2009-01-27,5.842606479293225,5.822086051927068,5.801673356181723,-5.842606479293225,-5.822086051927068,-5.801673356181723
2009-01-28,6.184982429210017,6.16214177623898,6.13942325075046,-6.184982429210017,-6.16214177623898,-6.13942325075046
2009-01-29,6.513273773946795,6.488182268828007,6.463227120203197,-6.513273773946795,-6.488182268828007,-6.463227120203197
2009-01-30,6.415387355258974,6.391374075455483,6.367488922850055,-6.415387355258974,-6.391374075455483,-6.367488922850055
2009-02-02,5.938464033972507,5.917415983103498,5.896478511930893,-5.938464033972507,-5.917415983103498,-5.896478511930893
2009-02-03,5.660667611833779,5.6409865750481964,5.621409304325609,-5.660667611833779,-5.6409865750481964,-5.621409304325609
2009-02-04,5.266478686599464,5.248458285618144,5.230534559226015,-5.266478686599464,-5.248458285618144,-5.230534559226015
2009-02-05,5.046959471417157,5.029859968448719,5.012853228964642,-5.046959471417157,-5.029859968448719,-5.012853228964642
2009-02-06,5.164877470515169,5.146739868267016,5.128702328198082,-5.164877470515169,-5.146739868267016,-5.128702328198082
2009-02-09,4.767293816677117,4.751145843665187,4.735087798409871,-4.767293816677117,-4.751145843665187,-4.735087798409871
2009-02-10,6.181482161874651,6.1576786830208,6.134006778209799,-6.181482161874651,-6.1576786830208,-6.134006778209799
2009-02-11,5.742913312952019,5.7210234934137585,5.699256947386764,-5.742913312952019,-5.7210234934137585,-5.699256947386764
2009-02-12,5.35116802400782,5.333462035460669,5.315847900916865,-5.35116802400782,-5.333462035460669,-5.315847900916865
2009-02-13,5.0202111941985255,5.003897755537415,4.987670140402743,-5.0202111941985255,-5.003897755537415,-4.987670140402743
2009-02-17,6.147329051470977,6.124602350919311,6.101997229401359,-6.147329051470977,-6.124602350919311,-6.101997229401359
2009-02-18,5.678480851494132,5.657898589782074,5.637427951565562,-5.678480851494132,-5.657898589782074,-5.637427951565562
2009-02-19,5.385849921043022,5.368257376846899,5.350754862424867,-5.385849921043022,-5.368257376846899,-5.350754862424867
2009-02-20,5.076125808140471,5.059771876758225,5.04350289286779,-5.076125808140471,-5.059771876758225,-5.04350289286779
2009-02-23,5.568723263334756,5.549510220641754,5.530398135080987,-5.568723263334756,-5.549510220641754,-5.530398135080987
2009-02-24,6.27786242841641,6.254561044104049,6.231383613733591,-6.27786242841641,-6.254561044104049,-6.231383613733591
2009-02-25,5.900867334882076,5.880229160565239,5.859698142601005,-5.900867334882076,-5.880229160565239,-5.859698142601005
2009-02-26,5.655395700454199,5.636780852061579,5.6182598885349835,-5.655395700454199,-5.636780852061579,-5.6182598885349835
2009-02-27,5.636035770378559,5.617214367663826,5.598488998656473,-5.636035770378559,-5.617214367663826,-5.598488998656473
2009-03-02,6.782922076564752,6.757982598431547,6.733171431212484,-6.782922076564752,-6.757982598431547,-6.733171431212484
2009-03-03,6.306542815501848,6.284059036407718,6.26169091532574,-6.306542815501848,-6.284059036407718,-6.26169091532574
2009-03-04,6.242428591036809,6.221560838098122,6.200795686047453,-6.242428591036809,-6.221560838098122,-6.200795686047453
2009-03-05,7.079000195311128,7.053612692940165,7.028351542825559,-7.079000195311128,-7.053612692940165,-7.028351542825559
2009-03-06,6.549647704375603,6.526831428421486,6.504128945213162,-6.549647704375603,-6.526831428421486,-6.504128945213162
2009-03-09,6.147321915904402,6.127300025301479,6.1073752152971625,-6.147321915904402,-6.127300025301479,-6.1073752152971625
2009-03-10,8.539948818115569,8.507797193361775,8.475803521574594,-8.539948818115569,-8.507797193361775,-8.475803521574594
2009-03-11,7.897232697348901,7.867806114360618,7.8385257960585495,-7.897232697348901,-7.867806114360618,-7.8385257960585495
2009-03-12,8.505794976614219,8.476565106590405,8.447468763963224,-8.505794976614219,-8.476565106590405,-8.447468763963224
2009-03-13,7.90064876387523,7.873748183314765,7.846971974311732,-7.90064876387523,-7.873748183314765,-7.846971974311732
2009-03-16,7.329796430765437,7.305990341337881,7.282292802333646,-7.329796430765437,-7.305990341337881,-7.282292802333646
2009-03-17,7.498166514814791,7.473192100039101,7.44833291595069,-7.498166514814791,-7.473192100039101,-7.44833291595069
2009-03-18,7.233418133169051,7.209237223600418,7.185169365091834,-7.233418133169051,-7.209237223600418,-7.185169365091834
2009-03-19,6.823659733226553,6.801558665642886,6.7795603642461115,-6.823659733226553,-6.801558665642886,-6.7795603642461115
2009-03-20,6.601256984052907,6.580013293477118,6.558868982312841,-6.601256984052907,-6.580013293477118,-6.558868982312841
2009-03-23,9.625086414752301,9.589220753538724,9.553524727134675,-9.625086414752301,-9.589220753538724,-9.553524727134675
2009-03-24,9.20864681111176,9.174494197703886,9.14050412129551,-9.20864681111176,-9.174494197703886,-9.14050412129551
2009-03-25,8.628889562623844,8.601363730625657,8.57395575321689,-8.628889562623844,-8.601363730625657,-8.57395575321689
2009-03-26,8.359122410396417,8.332501912636557,8.305996185119865,-8.359122410396417,-8.332501912636557,-8.305996185119865
2009-03-27,8.034779626112398,8.009144689485336,7.9836216069816635,-8.034779626112398,-8.009144689485336,-7.9836216069816635
2009-03-30,8.311540285064613,8.284505255108218,8.257588833996403,-8.311540285064613,-8.284505255108218,-8.257588833996403
2009-03-31,7.809202955902282,7.784138037055766,7.759183863769718,-7.809202955902282,-7.784138037055766,-7.759183863769718
2009-04-01,7.422118362633636,7.399020664307949,7.376024177649819,-7.422118362633636,-7.399020664307949,-7.376024177649819
2009-04-02,7.439122410977929,7.415564358126879,7.392110812329426,-7.439122410977929,-7.415564358126879,-7.392110812329426
2009-04-03,6.948402906270017,6.926725767159711,6.905145776261106,-6.948402906270017,-6.926725767159711,-6.905145776261106
2009-04-06,6.489617687150677,6.470033952806409,6.450537864826745,-6.489617687150677,-6.470033952806409,-6.450537864826745
2009-04-07,6.419481843226945,6.399855662997892,6.380318501516526,-6.419481843226945,-6.399855662997892,-6.380318501516526
2009-04-08,6.033322860433524,6.015075462496403,5.996912076593158,-6.033322860433524,-6.015075462496403,-5.996912076593158
2009-04-09,6.592972824339794,6.572100603638137,6.551324647031327,-6.592972824339794,-6.572100603638137,-6.551324647031327
2009-04-13,6.1045514337368,6.085593299567264,6.06672378213879,-6.1045514337368,-6.085593299567264,-6.06672378213879
2009-04-14,5.958650047215903,5.9409573035938035,5.923345292345109,-5.958650047215903,-5.9409573035938035,-5.923345292345109
2009-04-15,5.619526640101109,5.602998219582487,5.586546474481686,-5.619526640101109,-5.602998219582487,-5.586546474481686
2009-04-16,5.367506801536301,5.352025076721936,5.336615579436731,-5.367506801536301,-5.352025076721936,-5.336615579436731
2009-04-17,4.9828154590867095,4.968868889748153,4.954988226168264,-4.9828154590867095,-4.968868889748153,-4.954988226168264
2009-04-20,5.925064760611663,5.906415028952096,5.887854338152905,-5.925064760611663,-5.906415028952096,-5.887854338152905
2009-04-21,5.7898140736197385,5.77138705215083,5.753049564587331,-5.7898140736197385,-5.77138705215083,-5.753049564587331
2009-04-22,5.431159681515973,5.415617553952403,5.400147072621988,-5.431159681515973,-5.415617553952403,-5.400147072621988
2009-04-23,5.0968831466087074,5.082796851031249,5.068775759338579,-5.0968831466087074,-5.082796851031249,-5.068775759338579
2009-04-24,4.9095692646255085,4.896061253720767,4.882616678059621,-4.9095692646255085,-4.896061253720767,-4.882616678059621
2009-04-27,4.620446718355233,4.608025933541676,4.595664339484594,-4.620446718355233,-4.608025933541676,-4.595664339484594
2009-04-28,4.285472828292741,4.274508927782409,4.263597709821804,-4.285472828292741,-4.274508927782409,-4.263597709821804
2009-04-29,4.285280504244077,4.274082362806095,4.262938781720699,-4.285280504244077,-4.274082362806095,-4.262938781720699
2009-04-30,3.963994735947449,3.9540867470975334,3.9442279033138,-3.963994735947449,-3.9540867470975334,-3.9442279033138
2009-05-01,3.6925681673426793,3.6840218687758424,3.675517915094359,-3.6925681673426793,-3.6840218687758424,-3.675517915094359
2009-05-04,4.2097556508915055,4.198340034038305,4.186982022639461,-4.2097556508915055,-4.198340034038305,-4.186982022639461
2009-05-05,3.903321250545159,3.8931815187198247,3.883093873056681,-3.903321250545159,-3.8931815187198247,-3.883093873056681
2009-05-06,3.843277335080404,3.8340354679270208,3.824839183562268,-3.843277335080404,-3.8340354679270208,-3.824839183562268
2009-05-07,3.6852368503934594,3.676535379746008,3.6678775478850074,-3.6852368503934594,-3.676535379746008,-3.6678775478850074
2009-05-08,3.812053606391104,3.8026477964861933,3.7932893758926975,-3.812053606391104,-3.8026477964861933,-3.7932893758926975
2009-05-11,3.8670736415573557,3.857250541471313,3.8474773890334735,-3.8670736415573557,-3.857250541471313,-3.8474773890334735
2009-05-12,3.588706509245791,3.5804295929964387,3.5721943637033746,-3.588706509245791,-3.5804295929964387,-3.5721943637033746
